id,event,price,pricePerSquareFoot,city,state,zipcode,parking,homeType,county
91780-21611481,Listed for sale,925000,395,Temple City,CA,91780,0,SINGLE_FAMILY,Los Angeles County
91780-20732462,Listed for sale,1399000,460,Temple City,CA,91780,1,SINGLE_FAMILY,Los Angeles County
91780-21620626,Listed for sale,1968888,592,Temple City,CA,91780,1,SINGLE_FAMILY,Los Angeles County
91780-55822861,Listed for sale,938000,469,Temple City,CA,91780,1,SINGLE_FAMILY,Los Angeles County
91780-20731681,Listed for sale,1480000,527,Temple City,CA,91780,1,SINGLE_FAMILY,Los Angeles County
91780-21612003,Listed for sale,999999,730,Temple City,CA,91780,1,SINGLE_FAMILY,Los Angeles County
91780-20735370,Listed for sale,1650000,496,Temple City,CA,91780,1,MULTI_FAMILY,Los Angeles County
90650-21405247,Listed for sale,724900,437,Norwalk,CA,90650,1,SINGLE_FAMILY,Los Angeles County
90703-21116274,Listed for sale,799000,572,Cerritos,CA,90703,1,SINGLE_FAMILY,Los Angeles County
90703-21110870,Listed for sale,1100000,375,Cerritos,CA,90703,1,SINGLE_FAMILY,Los Angeles County
90650-21394535,Listed for sale,749999,396,Norwalk,CA,90650,1,SINGLE_FAMILY,Los Angeles County
90650-21394052,Listed for sale,350000,413,Norwalk,CA,90650,0,CONDO,Los Angeles County
90650-21112424,Listed for sale,660000,518,Norwalk,CA,90650,1,SINGLE_FAMILY,Los Angeles County
90703-2069675854,Listed for sale,459000,508,Cerritos,CA,90703,1,CONDO,Los Angeles County
90706-21113337,Listed for sale,835000,502,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90650-21393592,Listed for sale,685000,405,Norwalk,CA,90650,1,SINGLE_FAMILY,Los Angeles County
90068-20806377,Listed for sale,3495000,840,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
90068-63790853,Listed for sale,1199000,908,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
91506-20051883,Listed for sale,1275000,753,Burbank,CA,91506,1,SINGLE_FAMILY,Los Angeles County
91505-80391215,Listed for sale,690000,663,Burbank,CA,91505,1,TOWNHOUSE,Los Angeles County
90068-20045073,Listed for sale,1790000,542,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
91506-20048221,Listed for sale,597500,517,Burbank,CA,91506,1,TOWNHOUSE,Los Angeles County
90068-20805054,Listed for sale,2695000,1037,Los Angeles,CA,90068,0,SINGLE_FAMILY,Los Angeles County
90068-20805577,Listed for sale,1799000,1026,Los Angeles,CA,90068,0,SINGLE_FAMILY,Los Angeles County
91506-20051795,Listed for sale,895000,658,Burbank,CA,91506,1,SINGLE_FAMILY,Los Angeles County
91501-20053661,Listed for sale,634000,495,Burbank,CA,91501,1,TOWNHOUSE,Los Angeles County
91506-58477420,Listed for sale,655000,602,Burbank,CA,91506,0,TOWNHOUSE,Los Angeles County
91506-20049349,Listed for sale,899000,845,Burbank,CA,91506,0,SINGLE_FAMILY,Los Angeles County
91506-20050058,Listed for sale,1100000,778,Burbank,CA,91506,1,SINGLE_FAMILY,Los Angeles County
91601-20041138,Listed for sale,1199999,666,North Hollywood,CA,91601,1,SINGLE_FAMILY,Los Angeles County
91505-20066352,Listed for sale,599000,588,Burbank,CA,91505,1,CONDO,Los Angeles County
91505-20064641,Listed for sale,1449000,645,Burbank,CA,91505,1,SINGLE_FAMILY,Los Angeles County
91506-20056081,Listed for sale,949000,597,Burbank,CA,91506,1,SINGLE_FAMILY,Los Angeles County
91381-20205167,Listed for sale,1197000,323,Stevenson Ranch,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91381-52422546,Listed for sale,1200000,324,Stevenson Ranch,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91381-60324766,Listed for sale,1335000,323,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91010-21588402,Listed for sale,750000,599,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21626077,Listed for sale,799000,379,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21624226,Listed for sale,649000,409,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21587671,Listed for sale,699999,413,Duarte,CA,91010,0,SINGLE_FAMILY,Los Angeles County
91010-21588507,Listed for sale,599000,434,Duarte,CA,91010,1,CONDO,Los Angeles County
91010-21587559,Listed for sale,698000,383,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21624015,Listed for sale,698800,437,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21589406,Listed for sale,439000,490,Duarte,CA,91010,1,CONDO,Los Angeles County
91010-21626119,Listed for sale,750000,554,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21588484,Listed for sale,595000,640,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-63094312,Listed for sale,649000,327,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91304-51579519,Listed for sale,799000,613,Canoga Park,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91304-51579483,Listed for sale,799000,613,Canoga Park,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91304-51575557,Listed for sale,899000,568,Canoga Park,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91304-302797249,Listed for sale,1149000,631,West Hills,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91304-51579517,Listed for sale,949000,544,Canoga Park,CA,91304,0,SINGLE_FAMILY,Los Angeles County
91303-19868051,Listed for sale,928000,461,Canoga Park,CA,91303,1,SINGLE_FAMILY,Los Angeles County
91304-19864665,Listed for sale,1295000,382,Canoga Park,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91304-19865915,Listed for sale,639888,555,Canoga Park,CA,91304,1,SINGLE_FAMILY,Los Angeles County
91010-21585581,Listed for sale,545000,588,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91016-21576554,Listed for sale,2598888,485,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
91006-20896468,Listed for sale,1180000,597,Arcadia,CA,91006,0,SINGLE_FAMILY,Los Angeles County
91006-20883645,Listed for sale,1950000,649,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91016-21583517,Listed for sale,1249000,556,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
91006-20892471,Listed for sale,1600000,480,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-82873941,Listed for sale,1038000,459,Arcadia,CA,91006,1,CONDO,Los Angeles County
91006-20887591,Listed for sale,2680000,537,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-50882681,Listed for sale,998000,439,Arcadia,CA,91006,1,CONDO,Los Angeles County
91006-20897402,Listed for sale,1200000,791,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-20887640,Listed for sale,998000,658,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-20892939,Listed for sale,1495000,729,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-20891515,Listed for sale,725000,467,Arcadia,CA,91006,1,CONDO,Los Angeles County
91008-21586916,Listed for sale,5999000,962,Bradbury,CA,91008,1,SINGLE_FAMILY,Los Angeles County
91016-21590106,Listed for sale,798000,478,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
91016-21584478,Listed for sale,865000,702,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
91006-325799724,Listed for sale,660000,611,Arcadia,CA,91006,1,CONDO,Los Angeles County
91006-20887941,Listed for sale,1238000,611,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-20897431,Listed for sale,2498000,503,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91006-20883550,Listed for sale,1280000,835,Arcadia,CA,91006,1,SINGLE_FAMILY,Los Angeles County
91016-21586206,Listed for sale,1288000,709,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
91016-21579235,Listed for sale,958000,471,Monrovia,CA,91016,1,SINGLE_FAMILY,Los Angeles County
90011-20613703,Listed for sale,685000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20622164,Listed for sale,599900,317,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20620369,Listed for sale,500000,579,Los Angeles,CA,90011,0,SINGLE_FAMILY,Los Angeles County
90011-20615597,Listed for sale,729900,346,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20618621,Listed for sale,1100000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20619311,Listed for sale,695000,351,Los Angeles,CA,90011,1,SINGLE_FAMILY,Los Angeles County
90011-250334694,Listed for sale,1195000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20620694,Listed for sale,449999,551,Los Angeles,CA,90011,0,SINGLE_FAMILY,Los Angeles County
90011-20616214,Listed for sale,499999,427,Los Angeles,CA,90011,0,SINGLE_FAMILY,Los Angeles County
90011-20613773,Listed for sale,725000,380,Los Angeles,CA,90011,1,MULTI_FAMILY,Los Angeles County
90011-20621956,Listed for sale,699000,322,Los Angeles,CA,90011,1,SINGLE_FAMILY,Los Angeles County
90011-2069752066,Listed for sale,1899000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20614534,Listed for sale,440000,753,Los Angeles,CA,90011,1,SINGLE_FAMILY,Los Angeles County
90011-20620101,Listed for sale,900000,487,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20614752,Listed for sale,799000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90011-20620295,Listed for sale,515000,0,Los Angeles,CA,90011,0,MULTI_FAMILY,Los Angeles County
90031-2069930503,Listed for sale,499999,458,Los Angeles,CA,90031,0,SINGLE_FAMILY,Los Angeles County
90008-89150442,Listed for sale,599000,560,Los Angeles,CA,90008,0,CONDO,Los Angeles County
90008-20577327,Listed for sale,1785000,638,Los Angeles,CA,90008,0,SINGLE_FAMILY,Los Angeles County
90008-20580212,Listed for sale,849999,409,Los Angeles,CA,90008,1,MULTI_FAMILY,Los Angeles County
90008-2102456515,Listed for sale,1200000,0,Los Angeles,CA,90008,1,MULTI_FAMILY,Los Angeles County
90008-20566949,Listed for sale,625000,456,Los Angeles,CA,90008,1,CONDO,Los Angeles County
90008-2069884790,Listed for sale,3875000,0,Los Angeles,CA,90008,0,MULTI_FAMILY,Los Angeles County
90008-20577035,Listed for sale,1749999,809,Los Angeles,CA,90008,0,SINGLE_FAMILY,Los Angeles County
90008-20577121,Listed for sale,675000,396,Los Angeles,CA,90008,0,CONDO,Los Angeles County
90008-2070015644,Listed for sale,1550000,0,Los Angeles,CA,90008,0,MULTI_FAMILY,Los Angeles County
90008-20567046,Listed for sale,1899000,539,Los Angeles,CA,90008,1,SINGLE_FAMILY,Los Angeles County
91364-19951606,Listed for sale,1145000,464,Woodland Hills,CA,91364,1,SINGLE_FAMILY,Los Angeles County
91364-19951634,Listed for sale,1059000,594,Woodland Hills,CA,91364,1,SINGLE_FAMILY,Los Angeles County
91367-79802779,Listed for sale,479000,526,Woodland Hills,CA,91367,1,CONDO,Los Angeles County
91364-19942170,Listed for sale,699500,635,Woodland Hills,CA,91364,1,SINGLE_FAMILY,Los Angeles County
91364-19945454,Listed for sale,1925000,570,Woodland Hills,CA,91364,0,SINGLE_FAMILY,Los Angeles County
91364-19942856,Listed for sale,1150000,436,Woodland Hills,CA,91364,1,SINGLE_FAMILY,Los Angeles County
91367-79804367,Listed for sale,499000,548,Woodland Hills,CA,91367,1,CONDO,Los Angeles County
91306-19925669,Listed for sale,529900,308,Los angeles,CA,91306,1,TOWNHOUSE,Los Angeles County
91367-68992514,Listed for sale,375000,615,Woodland Hills,CA,91367,1,CONDO,Los Angeles County
91367-79798652,Listed for sale,520000,495,Woodland Hills,CA,91367,1,CONDO,Los Angeles County
90255-21031817,Listed for sale,580000,380,Huntington Park,CA,90255,1,SINGLE_FAMILY,Los Angeles County
90255-21067893,Listed for sale,350000,383,Huntington Park,CA,90255,1,CONDO,Los Angeles County
90022-20655102,Listed for sale,569800,485,Los Angeles,CA,90022,1,SINGLE_FAMILY,Los Angeles County
90201-136027039,Listed for sale,710000,348,Bell,CA,90201,1,SINGLE_FAMILY,Los Angeles County
90280-21026801,Listed for sale,795000,369,South Gate,CA,90280,1,MULTI_FAMILY,Los Angeles County
90201-21039998,Listed for sale,750000,500,Bell Gardens,CA,90201,1,MULTI_FAMILY,Los Angeles County
90280-21024635,Listed for sale,749000,303,South Gate,CA,90280,1,MULTI_FAMILY,Los Angeles County
90255-21071469,Listed for sale,615000,615000,Huntington Park,CA,90255,1,MULTI_FAMILY,Los Angeles County
90255-21071984,Listed for sale,949000,302,Huntington Park,CA,90255,1,MULTI_FAMILY,Los Angeles County
90201-21076073,Listed for sale,650000,564,Bell,CA,90201,0,SINGLE_FAMILY,Los Angeles County
90201-21076075,Listed for sale,550000,505,Bell,CA,90201,1,SINGLE_FAMILY,Los Angeles County
90201-21078047,Listed for sale,499900,487,Bell Gardens,CA,90201,1,SINGLE_FAMILY,Los Angeles County
90201-50894629,Listed for sale,560000,353,Cudahy,CA,90201,1,SINGLE_FAMILY,Los Angeles County
90280-21030064,Listed for sale,579000,528,South Gate,CA,90280,1,SINGLE_FAMILY,Los Angeles County
90255-21072854,Listed for sale,1100000,104,Huntington Park,CA,90255,1,MULTI_FAMILY,Los Angeles County
90280-21026806,Listed for sale,570000,672,South Gate,CA,90280,1,SINGLE_FAMILY,Los Angeles County
90270-2069779662,Listed for sale,2100000,330,Maywood,CA,90270,1,MULTI_FAMILY,Los Angeles County
90270-21068169,Listed for sale,513000,472,Maywood,CA,90270,1,SINGLE_FAMILY,Los Angeles County
90255-2069806791,Listed for sale,849000,345,Huntington Park,CA,90255,1,MULTI_FAMILY,Los Angeles County
90201-21071287,Listed for sale,775000,337,Bell,CA,90201,1,SINGLE_FAMILY,Los Angeles County
90280-21024579,Listed for sale,685000,434,South Gate,CA,90280,1,MULTI_FAMILY,Los Angeles County
90201-21076408,Listed for sale,699000,482,Bell,CA,90201,1,MULTI_FAMILY,Los Angeles County
90248-20989214,Listed for sale,675000,524,Gardena,CA,90248,1,SINGLE_FAMILY,Los Angeles County
90248-20988659,Listed for sale,699000,396,Gardena,CA,90248,1,SINGLE_FAMILY,Los Angeles County
90019-2073750007,Listed for sale,1590000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20605261,Listed for sale,1050000,627,Los Angeles,CA,90019,1,SINGLE_FAMILY,Los Angeles County
90019-20608282,Listed for sale,1995000,741,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-20605685,Listed for sale,2300000,578,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-20599270,Listed for sale,1050000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20600230,Listed for sale,1949000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20608435,Listed for sale,1199000,946,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-2069774038,Listed for sale,2290000,357,Los Angeles,CA,90019,1,MULTI_FAMILY,Los Angeles County
90019-20600020,Listed for sale,1899000,857,Los Angeles,CA,90019,1,SINGLE_FAMILY,Los Angeles County
90019-20607362,Listed for sale,2000000,440,Los Angeles,CA,90019,1,MULTI_FAMILY,Los Angeles County
90019-79796269,Listed for sale,799999,408,Los Angeles,CA,90019,1,TOWNHOUSE,Los Angeles County
90019-20602003,Listed for sale,1399000,0,Los Angeles,CA,90019,1,MULTI_FAMILY,Los Angeles County
90019-20599086,Listed for sale,840000,909,Los Angeles,CA,90019,1,SINGLE_FAMILY,Los Angeles County
90019-2069886751,Listed for sale,3950000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20610704,Listed for sale,3998000,1025,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-20606461,Listed for sale,1800000,858,Los Angeles,CA,90019,1,MULTI_FAMILY,Los Angeles County
90019-20607579,Listed for sale,1450000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20605490,Listed for sale,1549000,367,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-20600808,Listed for sale,1199000,743,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90019-2069996467,Listed for sale,1300000,0,Los Angeles,CA,90019,0,MULTI_FAMILY,Los Angeles County
90019-20598826,Listed for sale,1149000,955,Los Angeles,CA,90019,1,SINGLE_FAMILY,Los Angeles County
90019-20600706,Listed for sale,1250000,985,Los Angeles,CA,90019,0,SINGLE_FAMILY,Los Angeles County
90004-20781468,Listed for sale,1200000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-2096301880,Listed for sale,4300000,356,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20780662,Listed for sale,1449000,789,Los Angeles,CA,90004,0,SINGLE_FAMILY,Los Angeles County
90004-2123463782,Listed for sale,2090000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-2123463780,Listed for sale,1890000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20779445,Listed for sale,2099000,1082,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-2069656618,Listed for sale,995000,0,Los Angeles,CA,90004,1,MULTI_FAMILY,Los Angeles County
90004-20782610,Listed for sale,2725000,819,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-82877800,Listed for sale,1100000,564,Los Angeles,CA,90004,0,CONDO,Los Angeles County
90004-20782222,Listed for sale,4490000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20773418,Listed for sale,1350000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20782929,Listed for sale,1465000,940,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-20782021,Listed for sale,1250000,1134,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-20781742,Listed for sale,1500000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20779274,Listed for sale,14850000,1819,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-20780087,Listed for sale,1695000,678,Los Angeles,CA,90004,1,SINGLE_FAMILY,Los Angeles County
90004-20773389,Listed for sale,1099000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20781125,Listed for sale,1100000,0,Los Angeles,CA,90004,0,MULTI_FAMILY,Los Angeles County
90004-20782549,Listed for sale,899000,637,Los Angeles,CA,90004,1,CONDO,Los Angeles County
90004-20782712,Listed for sale,1649000,939,Los Angeles,CA,90004,0,SINGLE_FAMILY,Los Angeles County
90041-20852993,Listed for sale,1250000,625,Los Angeles,CA,90041,1,SINGLE_FAMILY,Los Angeles County
90041-20845371,Listed for sale,1369000,732,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20765125,Listed for sale,1188000,938,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20852905,Listed for sale,1200000,807,Los Angeles,CA,90041,1,SINGLE_FAMILY,Los Angeles County
90041-20853452,Listed for sale,899000,759,Los Angeles,CA,90041,1,SINGLE_FAMILY,Los Angeles County
90041-20768974,Listed for sale,1449000,446,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20845792,Listed for sale,999000,763,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20769302,Listed for sale,799000,544,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20851349,Listed for sale,950000,628,Los Angeles,CA,90041,1,SINGLE_FAMILY,Los Angeles County
90041-20768937,Listed for sale,995000,692,Los Angeles,CA,90041,0,SINGLE_FAMILY,Los Angeles County
90041-20851494,Listed for sale,898000,632,Los Angeles,CA,90041,1,SINGLE_FAMILY,Los Angeles County
91106-20701541,Listed for sale,7680000,1288,Pasadena,CA,91106,1,SINGLE_FAMILY,Los Angeles County
91106-20868527,Listed for sale,690000,479,Pasadena,CA,91106,1,TOWNHOUSE,Los Angeles County
91106-20700435,Listed for sale,749000,631,Pasadena,CA,91106,0,CONDO,Los Angeles County
91106-135813810,Listed for sale,549000,533,Pasadena,CA,91106,1,CONDO,Los Angeles County
91106-2112663885,Listed for sale,1630000,499,Pasadena,CA,91106,1,MULTI_FAMILY,Los Angeles County
91106-20868699,Listed for sale,785000,629,Pasadena,CA,91106,1,CONDO,Los Angeles County
91106-20868673,Listed for sale,419999,518,Pasadena,CA,91106,0,CONDO,Los Angeles County
91106-20870177,Listed for sale,598000,587,Pasadena,CA,91106,1,TOWNHOUSE,Los Angeles County
